Logging to ./LLM_train_results/PPO_LLM_Env-v0_MultiInputPolicy_lr0.001_ns100_bs256_ep10_ia0_el10_ftzero_shot_20250424-112909
------------------------------------
| env/                  |          |
|    loss                 | 0.026        |
|    n_updates            | 1440         |
|    policy_gradient_loss | -0.00198     |
|    value_loss           | 0.0632       |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 1669         |
|    n_steps              | 14600        |
| rollout/                |              |
|    ep_len_mean          | 1.17         |
|    ep_rew_mean          | -0.0615      |
|    success_rate         | 0.99         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 146          |
|    time_elapsed         | 23257        |
|    total_timesteps      | 14600        |
| train/                  |              |
|    approx_kl            | 0.0019881886 |
|    clip_fraction        | 0.007        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.126       |
|    explained_variance   | 0.408        |
|    learning_rate        | 0.001        |
|    loss                 | 0.0256       |
|    n_updates            | 1450         |
|    policy_gradient_loss | -0.00368     |
|    value_loss           | 0.126        |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 1753        |
|    n_steps              | 14700       |
| rollout/                |             |
|    ep_len_mean          | 1.18        |
|    ep_rew_mean          | -0.0614     |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 147         |
|    time_elapsed         | 23415       |
|    total_timesteps      | 14700       |
| train/                  |             |
|    approx_kl            | 0.004331783 |
|    clip_fraction        | 0.007       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.139      |
|    explained_variance   | 0.359       |
|    learning_rate        | 0.001       |
|    loss                 | 0.066       |
|    n_updates            | 1460        |
|    policy_gradient_loss | -0.00242    |
|    value_loss           | 0.174       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 1821        |
|    n_steps              | 14800       |
| rollout/                |             |
|    ep_len_mean          | 1.41        |
|    ep_rew_mean          | -0.132      |
|    success_rate         | 0.97        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 148         |
|    time_elapsed         | 23551       |
|    total_timesteps      | 14800       |
| train/                  |             |
|    approx_kl            | 0.007361525 |
|    clip_fraction        | 0.021       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.218      |
|    explained_variance   | 0.553       |
|    learning_rate        | 0.001       |
|    loss                 | 0.0482      |
|    n_updates            | 1470        |
|    policy_gradient_loss | -0.00262    |
|    value_loss           | 0.139       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 1907        |
|    n_steps              | 14900       |
| rollout/                |             |
|    ep_len_mean          | 1.14        |
|    ep_rew_mean          | -0.0504     |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 149         |
|    time_elapsed         | 23689       |
|    total_timesteps      | 14900       |
| train/                  |             |
|    approx_kl            | 0.010714445 |
|    clip_fraction        | 0.035       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.242      |
|    explained_variance   | 0.39        |
|    learning_rate        | 0.001       |
|    loss                 | 0.108       |
|    n_updates            | 1480        |
|    policy_gradient_loss | -0.00666    |
|    value_loss           | 0.295       |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 2006         |
|    n_steps              | 15000        |
| eval/                   |              |
|    mean_ep_length       | 1.05         |
|    mean_reward          | -0.0238      |
|    success_rate         | 1            |
| time/                   |              |
|    total_timesteps      | 15000        |
| train/                  |              |
|    approx_kl            | 0.0006363356 |
|    clip_fraction        | 0.006        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.149       |
|    explained_variance   | 0.54         |
|    learning_rate        | 0.001        |
|    loss                 | 0.0124       |
|    n_updates            | 1490         |
|    policy_gradient_loss | -0.00199     |
|    value_loss           | 0.0654       |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 1.01     |
|    ep_rew_mean     | -0.0151  |
|    success_rate    | 1        |
| time/              |          |
|    fps             | 0        |
|    iterations      | 150      |
|    time_elapsed    | 24007    |
|    total_timesteps | 15000    |
---------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 2086         |
|    n_steps              | 15100        |
| rollout/                |              |
|    ep_len_mean          | 1.11         |
|    ep_rew_mean          | -0.03        |
|    success_rate         | 1            |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 151          |
|    time_elapsed         | 24161        |
|    total_timesteps      | 15100        |
| train/                  |              |
|    approx_kl            | 0.0016470116 |
|    clip_fraction        | 0.005        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0833      |
|    explained_variance   | -11.4        |
|    learning_rate        | 0.001        |
|    loss                 | -0.00214     |
|    n_updates            | 1500         |
|    policy_gradient_loss | -0.00151     |
|    value_loss           | 0.00383      |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 2164         |
|    n_steps              | 15200        |
| rollout/                |              |
|    ep_len_mean          | 1.31         |
|    ep_rew_mean          | -0.101       |
|    success_rate         | 0.97         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 152          |
|    time_elapsed         | 24319        |
|    total_timesteps      | 15200        |
| train/                  |              |
|    approx_kl            | 0.0030942224 |
|    clip_fraction        | 0.011        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0824      |
|    explained_variance   | 0.012        |
|    learning_rate        | 0.001        |
|    loss                 | 0.0299       |
|    n_updates            | 1510         |
|    policy_gradient_loss | -0.00406     |
|    value_loss           | 0.101        |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 2235         |
|    n_steps              | 15300        |
| rollout/                |              |
|    ep_len_mean          | 1.4          |
|    ep_rew_mean          | -0.118       |
|    success_rate         | 0.97         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 153          |
|    time_elapsed         | 24456        |
|    total_timesteps      | 15300        |
| train/                  |              |
|    approx_kl            | 0.0014319199 |
|    clip_fraction        | 0.003        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0989      |
|    explained_variance   | 0.649        |
|    learning_rate        | 0.001        |
|    loss                 | 0.0779       |
|    n_updates            | 1520         |
|    policy_gradient_loss | -0.00168     |
|    value_loss           | 0.182        |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 2306         |
|    n_steps              | 15400        |
| rollout/                |              |
|    ep_len_mean          | 1.45         |
|    ep_rew_mean          | -0.131       |
|    success_rate         | 0.97         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 154          |
|    time_elapsed         | 24610        |
|    total_timesteps      | 15400        |
| train/                  |              |
|    approx_kl            | 0.0014538288 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.179       |
|    explained_variance   | 0.441        |
|    learning_rate        | 0.001        |
|    loss                 | 0.0853       |
|    n_updates            | 1530         |
|    policy_gradient_loss | -0.00719     |
|    value_loss           | 0.243        |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 2383        |
|    n_steps              | 15500       |
| rollout/                |             |
|    ep_len_mean          | 1.27        |
|    ep_rew_mean          | -0.0749     |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 155         |
|    time_elapsed         | 24748       |
|    total_timesteps      | 15500       |
| train/                  |             |
|    approx_kl            | 0.010670018 |
|    clip_fraction        | 0.036       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.278      |
|    explained_variance   | 0.317       |
|    learning_rate        | 0.001       |
|    loss                 | 0.112       |
|    n_updates            | 1540        |
|    policy_gradient_loss | -0.00618    |
|    value_loss           | 0.32        |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 2445         |
|    n_steps              | 15600        |
| rollout/                |              |
|    ep_len_mean          | 1.58         |
|    ep_rew_mean          | -0.152       |
|    success_rate         | 0.97         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 156          |
|    time_elapsed         | 24905        |
|    total_timesteps      | 15600        |
| train/                  |              |
|    approx_kl            | 0.0059819953 |
|    clip_fraction        | 0.032        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.346       |
|    explained_variance   | 0.439        |
|    learning_rate        | 0.001        |
|    loss                 | 0.0517       |
|    n_updates            | 1550         |
|    policy_gradient_loss | -0.00676     |
|    value_loss           | 0.177        |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 2517         |
|    n_steps              | 15700        |
| rollout/                |              |
|    ep_len_mean          | 1.47         |
|    ep_rew_mean          | -0.133       |
|    success_rate         | 0.97         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 157          |
|    time_elapsed         | 25053        |
|    total_timesteps      | 15700        |
| train/                  |              |
|    approx_kl            | 0.0061903927 |
|    clip_fraction        | 0.066        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.327       |
|    explained_variance   | 0.145        |
|    learning_rate        | 0.001        |
|    loss                 | 0.0776       |
|    n_updates            | 1560         |
|    policy_gradient_loss | -0.0124      |
|    value_loss           | 0.264        |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 2593        |
|    n_steps              | 15800       |
| rollout/                |             |
|    ep_len_mean          | 1.28        |
|    ep_rew_mean          | -0.0937     |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 158         |
|    time_elapsed         | 25197       |
|    total_timesteps      | 15800       |
| train/                  |             |
|    approx_kl            | 0.054884452 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.535      |
|    explained_variance   | 0.435       |
|    learning_rate        | 0.001       |
|    loss                 | 0.0677      |
|    n_updates            | 1570        |
|    policy_gradient_loss | -0.025      |
|    value_loss           | 0.253       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 2681        |
|    n_steps              | 15900       |
| rollout/                |             |
|    ep_len_mean          | 1.21        |
|    ep_rew_mean          | -0.0868     |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 159         |
|    time_elapsed         | 25349       |
|    total_timesteps      | 15900       |
| train/                  |             |
|    approx_kl            | 0.020163152 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.43       |
|    explained_variance   | 0.379       |
|    learning_rate        | 0.001       |
|    loss                 | 0.0464      |
|    n_updates            | 1580        |
|    policy_gradient_loss | -0.016      |
|    value_loss           | 0.277       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 2756        |
|    n_steps              | 16000       |
| eval/                   |             |
|    mean_ep_length       | 1.33        |
|    mean_reward          | -0.0982     |
|    success_rate         | 0.98        |
| time/                   |             |
|    total_timesteps      | 16000       |
| train/                  |             |
|    approx_kl            | 0.012065105 |
|    clip_fraction        | 0.046       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.453      |
|    explained_variance   | 0.319       |
|    learning_rate        | 0.001       |
|    loss                 | 0.0549      |
|    n_updates            | 1590        |
|    policy_gradient_loss | -0.0103     |
|    value_loss           | 0.18        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 1.25     |
|    ep_rew_mean     | -0.0803  |
|    success_rate    | 0.98     |
| time/              |          |
|    fps             | 0        |
|    iterations      | 160      |
|    time_elapsed    | 25676    |
|    total_timesteps | 16000    |
---------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 2829         |
|    n_steps              | 16100        |
| rollout/                |              |
|    ep_len_mean          | 1.32         |
|    ep_rew_mean          | -0.0875      |
|    success_rate         | 0.98         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 161          |
|    time_elapsed         | 25814        |
|    total_timesteps      | 16100        |
| train/                  |              |
|    approx_kl            | 0.0068904953 |
|    clip_fraction        | 0.048        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.432       |
|    explained_variance   | 0.467        |
|    learning_rate        | 0.001        |
|    loss                 | 0.0281       |
|    n_updates            | 1600         |
|    policy_gradient_loss | -0.013       |
|    value_loss           | 0.193        |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 2897        |
|    n_steps              | 16200       |
| rollout/                |             |
|    ep_len_mean          | 1.33        |
|    ep_rew_mean          | -0.093      |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 162         |
|    time_elapsed         | 25953       |
|    total_timesteps      | 16200       |
| train/                  |             |
|    approx_kl            | 0.015349562 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.406      |
|    explained_variance   | 0.24        |
|    learning_rate        | 0.001       |
|    loss                 | 0.0575      |
|    n_updates            | 1610        |
|    policy_gradient_loss | -0.0221     |
|    value_loss           | 0.272       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 2978        |
|    n_steps              | 16300       |
| rollout/                |             |
|    ep_len_mean          | 1.39        |
|    ep_rew_mean          | -0.0955     |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 163         |
|    time_elapsed         | 26109       |
|    total_timesteps      | 16300       |
| train/                  |             |
|    approx_kl            | 0.021784863 |
|    clip_fraction        | 0.084       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.522      |
|    explained_variance   | 0.125       |
|    learning_rate        | 0.001       |
|    loss                 | 0.0652      |
|    n_updates            | 1620        |
|    policy_gradient_loss | -0.0173     |
|    value_loss           | 0.286       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3073        |
|    n_steps              | 16400       |
| rollout/                |             |
|    ep_len_mean          | 1.05        |
|    ep_rew_mean          | -0.0222     |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 164         |
|    time_elapsed         | 26257       |
|    total_timesteps      | 16400       |
| train/                  |             |
|    approx_kl            | 0.015034315 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.332      |
|    explained_variance   | 0.537       |
|    learning_rate        | 0.001       |
|    loss                 | -0.00595    |
|    n_updates            | 1630        |
|    policy_gradient_loss | -0.0266     |
|    value_loss           | 0.109       |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 3157         |
|    n_steps              | 16500        |
| rollout/                |              |
|    ep_len_mean          | 1.16         |
|    ep_rew_mean          | -0.0391      |
|    success_rate         | 1            |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 165          |
|    time_elapsed         | 26392        |
|    total_timesteps      | 16500        |
| train/                  |              |
|    approx_kl            | 0.0077618393 |
|    clip_fraction        | 0.028        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.168       |
|    explained_variance   | -14.7        |
|    learning_rate        | 0.001        |
|    loss                 | -0.0269      |
|    n_updates            | 1640         |
|    policy_gradient_loss | -0.0186      |
|    value_loss           | 0.0303       |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3239        |
|    n_steps              | 16600       |
| rollout/                |             |
|    ep_len_mean          | 1.21        |
|    ep_rew_mean          | -0.0659     |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 166         |
|    time_elapsed         | 26534       |
|    total_timesteps      | 16600       |
| train/                  |             |
|    approx_kl            | 0.010417831 |
|    clip_fraction        | 0.049       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.148      |
|    explained_variance   | -0.37       |
|    learning_rate        | 0.001       |
|    loss                 | -0.00725    |
|    n_updates            | 1650        |
|    policy_gradient_loss | -0.015      |
|    value_loss           | 0.0343      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3317        |
|    n_steps              | 16700       |
| rollout/                |             |
|    ep_len_mean          | 1.22        |
|    ep_rew_mean          | -0.0552     |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 167         |
|    time_elapsed         | 26664       |
|    total_timesteps      | 16700       |
| train/                  |             |
|    approx_kl            | 0.093466096 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.277      |
|    explained_variance   | 0.112       |
|    learning_rate        | 0.001       |
|    loss                 | 0.0486      |
|    n_updates            | 1660        |
|    policy_gradient_loss | -0.0222     |
|    value_loss           | 0.202       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3412        |
|    n_steps              | 16800       |
| rollout/                |             |
|    ep_len_mean          | 1.05        |
|    ep_rew_mean          | -0.0219     |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 168         |
|    time_elapsed         | 26800       |
|    total_timesteps      | 16800       |
| train/                  |             |
|    approx_kl            | 0.012997594 |
|    clip_fraction        | 0.068       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.38       |
|    explained_variance   | 0.158       |
|    learning_rate        | 0.001       |
|    loss                 | -0.00398    |
|    n_updates            | 1670        |
|    policy_gradient_loss | -0.0203     |
|    value_loss           | 0.0945      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3498        |
|    n_steps              | 16900       |
| rollout/                |             |
|    ep_len_mean          | 1.16        |
|    ep_rew_mean          | -0.038      |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 169         |
|    time_elapsed         | 26934       |
|    total_timesteps      | 16900       |
| train/                  |             |
|    approx_kl            | 0.014515843 |
|    clip_fraction        | 0.058       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.3        |
|    explained_variance   | -4.44       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0204     |
|    n_updates            | 1680        |
|    policy_gradient_loss | -0.0182     |
|    value_loss           | 0.0318      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3592        |
|    n_steps              | 17000       |
| eval/                   |             |
|    mean_ep_length       | 1.12        |
|    mean_reward          | -0.0349     |
|    success_rate         | 1           |
| time/                   |             |
|    total_timesteps      | 17000       |
| train/                  |             |
|    approx_kl            | 0.015773356 |
|    clip_fraction        | 0.09        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.313      |
|    explained_variance   | 0.136       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0331     |
|    n_updates            | 1690        |
|    policy_gradient_loss | -0.0215     |
|    value_loss           | 0.011       |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 1.07     |
|    ep_rew_mean     | -0.0261  |
|    success_rate    | 1        |
| time/              |          |
|    fps             | 0        |
|    iterations      | 170      |
|    time_elapsed    | 27259    |
|    total_timesteps | 17000    |
---------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3676        |
|    n_steps              | 17100       |
| rollout/                |             |
|    ep_len_mean          | 1.15        |
|    ep_rew_mean          | -0.0501     |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 171         |
|    time_elapsed         | 27404       |
|    total_timesteps      | 17100       |
| train/                  |             |
|    approx_kl            | 0.021048814 |
|    clip_fraction        | 0.092       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.38       |
|    explained_variance   | -1.05       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0435     |
|    n_updates            | 1700        |
|    policy_gradient_loss | -0.0276     |
|    value_loss           | 0.00401     |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3765        |
|    n_steps              | 17200       |
| rollout/                |             |
|    ep_len_mean          | 1.13        |
|    ep_rew_mean          | -0.0441     |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 172         |
|    time_elapsed         | 27553       |
|    total_timesteps      | 17200       |
| train/                  |             |
|    approx_kl            | 0.024738856 |
|    clip_fraction        | 0.086       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.31       |
|    explained_variance   | 0.0587      |
|    learning_rate        | 0.001       |
|    loss                 | 0.0452      |
|    n_updates            | 1710        |
|    policy_gradient_loss | -0.0194     |
|    value_loss           | 0.197       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3850        |
|    n_steps              | 17300       |
| rollout/                |             |
|    ep_len_mean          | 1.24        |
|    ep_rew_mean          | -0.066      |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 173         |
|    time_elapsed         | 27692       |
|    total_timesteps      | 17300       |
| train/                  |             |
|    approx_kl            | 0.012815532 |
|    clip_fraction        | 0.092       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.383      |
|    explained_variance   | 0.174       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0135     |
|    n_updates            | 1720        |
|    policy_gradient_loss | -0.0185     |
|    value_loss           | 0.0538      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 3941        |
|    n_steps              | 17400       |
| rollout/                |             |
|    ep_len_mean          | 1.11        |
|    ep_rew_mean          | -0.0333     |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 174         |
|    time_elapsed         | 27839       |
|    total_timesteps      | 17400       |
| train/                  |             |
|    approx_kl            | 0.007174582 |
|    clip_fraction        | 0.068       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.345      |
|    explained_variance   | 0.466       |
|    learning_rate        | 0.001       |
|    loss                 | -0.00809    |
|    n_updates            | 1730        |
|    policy_gradient_loss | -0.0183     |
|    value_loss           | 0.077       |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 2          |
|    current_idx          | 4030       |
|    n_steps              | 17500      |
| rollout/                |            |
|    ep_len_mean          | 1.15       |
|    ep_rew_mean          | -0.0482    |
|    success_rate         | 0.99       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 175        |
|    time_elapsed         | 27983      |
|    total_timesteps      | 17500      |
| train/                  |            |
|    approx_kl            | 0.04486142 |
|    clip_fraction        | 0.075      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.199     |
|    explained_variance   | -2.61      |
|    learning_rate        | 0.001      |
|    loss                 | -0.0265    |
|    n_updates            | 1740       |
|    policy_gradient_loss | -0.0249    |
|    value_loss           | 0.0209     |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 4118        |
|    n_steps              | 17600       |
| rollout/                |             |
|    ep_len_mean          | 1.12        |
|    ep_rew_mean          | -0.0381     |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 176         |
|    time_elapsed         | 28125       |
|    total_timesteps      | 17600       |
| train/                  |             |
|    approx_kl            | 0.009247199 |
|    clip_fraction        | 0.055       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.265      |
|    explained_variance   | 0.477       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0224     |
|    n_updates            | 1750        |
|    policy_gradient_loss | -0.0313     |
|    value_loss           | 0.0848      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 4211        |
|    n_steps              | 17700       |
| rollout/                |             |
|    ep_len_mean          | 1.07        |
|    ep_rew_mean          | -0.0292     |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 177         |
|    time_elapsed         | 28273       |
|    total_timesteps      | 17700       |
| train/                  |             |
|    approx_kl            | 0.010657418 |
|    clip_fraction        | 0.077       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.235      |
|    explained_variance   | -0.0287     |
|    learning_rate        | 0.001       |
|    loss                 | -0.00912    |
|    n_updates            | 1760        |
|    policy_gradient_loss | -0.0263     |
|    value_loss           | 0.0747      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 4299        |
|    n_steps              | 17800       |
| rollout/                |             |
|    ep_len_mean          | 1.12        |
|    ep_rew_mean          | -0.0372     |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 178         |
|    time_elapsed         | 28426       |
|    total_timesteps      | 17800       |
| train/                  |             |
|    approx_kl            | 0.016222877 |
|    clip_fraction        | 0.052       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.215      |
|    explained_variance   | -0.892      |
|    learning_rate        | 0.001       |
|    loss                 | -0.0226     |
|    n_updates            | 1770        |
|    policy_gradient_loss | -0.0192     |
|    value_loss           | 0.0143      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 4374        |
|    n_steps              | 17900       |
| rollout/                |             |
|    ep_len_mean          | 1.25        |
|    ep_rew_mean          | -0.0695     |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 179         |
|    time_elapsed         | 28565       |
|    total_timesteps      | 17900       |
| train/                  |             |
|    approx_kl            | 0.016656287 |
|    clip_fraction        | 0.044       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.264      |
|    explained_variance   | 0.193       |
|    learning_rate        | 0.001       |
|    loss                 | -0.000234   |
|    n_updates            | 1780        |
|    policy_gradient_loss | -0.0156     |
|    value_loss           | 0.0499      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 4466        |
|    n_steps              | 18000       |
| eval/                   |             |
|    mean_ep_length       | 1.13        |
|    mean_reward          | -0.0522     |
|    success_rate         | 0.99        |
| time/                   |             |
|    total_timesteps      | 18000       |
| train/                  |             |
|    approx_kl            | 0.008143746 |
|    clip_fraction        | 0.039       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.338      |
|    explained_variance   | 0.321       |
|    learning_rate        | 0.001       |
|    loss                 | 0.0364      |
|    n_updates            | 1790        |
|    policy_gradient_loss | -0.018      |
|    value_loss           | 0.172       |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 1.1      |
|    ep_rew_mean     | -0.0355  |
|    success_rate    | 1        |
| time/              |          |
|    fps             | 0        |
|    iterations      | 180      |
|    time_elapsed    | 28880    |
|    total_timesteps | 18000    |
---------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 2            |
|    current_idx          | 4561         |
|    n_steps              | 18100        |
| rollout/                |              |
|    ep_len_mean          | 1.05         |
|    ep_rew_mean          | -0.0208      |
|    success_rate         | 1            |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 181          |
|    time_elapsed         | 29022        |
|    total_timesteps      | 18100        |
| train/                  |              |
|    approx_kl            | 0.0017201488 |
|    clip_fraction        | 0.032        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.252       |
|    explained_variance   | -0.211       |
|    learning_rate        | 0.001        |
|    loss                 | -0.00629     |
|    n_updates            | 1800         |
|    policy_gradient_loss | -0.0136      |
|    value_loss           | 0.0468       |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 2           |
|    current_idx          | 4649        |
|    n_steps              | 18200       |
| rollout/                |             |
|    ep_len_mean          | 1.12        |
|    ep_rew_mean          | -0.0424     |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 182         |
|    time_elapsed         | 29168       |
|    total_timesteps      | 18200       |
| train/                  |             |
