Logging to ./LLM_train_results/PPO_LLM_Env-v0_MultiInputPolicy_lr0.0001_ns60_bs256_ep10_ia0_el4_ftfew_shot_20250326-171746
------------------------------------
| env/                  |          |
|    current_idx          | 6826       |
|    n_steps              | 9540       |
| rollout/                |            |
|    ep_len_mean          | 1.37       |
|    ep_rew_mean          | -0.0728    |
|    success_rate         | 0.93       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 159        |
|    time_elapsed         | 11968      |
|    total_timesteps      | 9540       |
| train/                  |            |
|    approx_kl            | 0.00097679 |
|    clip_fraction        | 0          |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.938     |
|    explained_variance   | 0.453      |
|    learning_rate        | 0.0001     |
|    loss                 | 0.0123     |
|    n_updates            | 1580       |
|    policy_gradient_loss | -0.00693   |
|    value_loss           | 0.0601     |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 6872        |
|    n_steps              | 9600        |
| rollout/                |             |
|    ep_len_mean          | 1.4         |
|    ep_rew_mean          | -0.0719     |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 160         |
|    time_elapsed         | 12042       |
|    total_timesteps      | 9600        |
| train/                  |             |
|    approx_kl            | 0.001528871 |
|    clip_fraction        | 0.005       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.899      |
|    explained_variance   | 0.167       |
|    learning_rate        | 0.0001      |
|    loss                 | 0.0529      |
|    n_updates            | 1590        |
|    policy_gradient_loss | -0.00277    |
|    value_loss           | 0.141       |
-----------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 6913          |
|    n_steps              | 9660          |
| rollout/                |               |
|    ep_len_mean          | 1.44          |
|    ep_rew_mean          | -0.103        |
|    success_rate         | 0.89          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 161           |
|    time_elapsed         | 12112         |
|    total_timesteps      | 9660          |
| train/                  |               |
|    approx_kl            | 0.00062283577 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.842        |
|    explained_variance   | -0.0538       |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0435        |
|    n_updates            | 1600          |
|    policy_gradient_loss | -0.0033       |
|    value_loss           | 0.113         |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 6967         |
|    n_steps              | 9720         |
| rollout/                |              |
|    ep_len_mean          | 1.23         |
|    ep_rew_mean          | -0.0601      |
|    success_rate         | 0.94         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 162          |
|    time_elapsed         | 12186        |
|    total_timesteps      | 9720         |
| train/                  |              |
|    approx_kl            | 0.0011970738 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.795       |
|    explained_variance   | 0.345        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0525       |
|    n_updates            | 1610         |
|    policy_gradient_loss | -0.0053      |
|    value_loss           | 0.152        |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7017          |
|    n_steps              | 9780          |
| rollout/                |               |
|    ep_len_mean          | 1.16          |
|    ep_rew_mean          | -0.0216       |
|    success_rate         | 0.97          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 163           |
|    time_elapsed         | 12256         |
|    total_timesteps      | 9780          |
| train/                  |               |
|    approx_kl            | 0.00021463136 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.757        |
|    explained_variance   | -7.53         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0137        |
|    n_updates            | 1620          |
|    policy_gradient_loss | -0.000855     |
|    value_loss           | 0.0458        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7062          |
|    n_steps              | 9840          |
| rollout/                |               |
|    ep_len_mean          | 1.3           |
|    ep_rew_mean          | -0.0538       |
|    success_rate         | 0.92          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 164           |
|    time_elapsed         | 12334         |
|    total_timesteps      | 9840          |
| train/                  |               |
|    approx_kl            | 0.00026327075 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.762        |
|    explained_variance   | 0.181         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0199        |
|    n_updates            | 1630          |
|    policy_gradient_loss | -0.0027       |
|    value_loss           | 0.0597        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7110          |
|    n_steps              | 9900          |
| rollout/                |               |
|    ep_len_mean          | 1.29          |
|    ep_rew_mean          | -0.0611       |
|    success_rate         | 0.93          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 165           |
|    time_elapsed         | 12406         |
|    total_timesteps      | 9900          |
| train/                  |               |
|    approx_kl            | 0.00022028288 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.774        |
|    explained_variance   | 0.104         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0469        |
|    n_updates            | 1640          |
|    policy_gradient_loss | -0.00253      |
|    value_loss           | 0.126         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7152          |
|    n_steps              | 9960          |
| rollout/                |               |
|    ep_len_mean          | 1.3           |
|    ep_rew_mean          | -0.0631       |
|    success_rate         | 0.94          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 166           |
|    time_elapsed         | 12472         |
|    total_timesteps      | 9960          |
| train/                  |               |
|    approx_kl            | 0.00014994542 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.786        |
|    explained_variance   | 0.351         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0311        |
|    n_updates            | 1650          |
|    policy_gradient_loss | 0.000114      |
|    value_loss           | 0.0717        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7202          |
|    n_steps              | 10020         |
| rollout/                |               |
|    ep_len_mean          | 1.3           |
|    ep_rew_mean          | -0.0523       |
|    success_rate         | 0.95          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 167           |
|    time_elapsed         | 12543         |
|    total_timesteps      | 10020         |
| train/                  |               |
|    approx_kl            | 0.00011964937 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.805        |
|    explained_variance   | 0.231         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0394        |
|    n_updates            | 1660          |
|    policy_gradient_loss | -0.000956     |
|    value_loss           | 0.097         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7251          |
|    n_steps              | 10080         |
| rollout/                |               |
|    ep_len_mean          | 1.21          |
|    ep_rew_mean          | -0.0389       |
|    success_rate         | 0.97          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 168           |
|    time_elapsed         | 12617         |
|    total_timesteps      | 10080         |
| train/                  |               |
|    approx_kl            | 0.00032323002 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.833        |
|    explained_variance   | -0.135        |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0191        |
|    n_updates            | 1670          |
|    policy_gradient_loss | -0.00238      |
|    value_loss           | 0.059         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7296          |
|    n_steps              | 10140         |
| rollout/                |               |
|    ep_len_mean          | 1.27          |
|    ep_rew_mean          | -0.0616       |
|    success_rate         | 0.95          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 169           |
|    time_elapsed         | 12697         |
|    total_timesteps      | 10140         |
| train/                  |               |
|    approx_kl            | 0.00016342103 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.868        |
|    explained_variance   | 0.296         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0295        |
|    n_updates            | 1680          |
|    policy_gradient_loss | -0.000348     |
|    value_loss           | 0.0707        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7345          |
|    n_steps              | 10200         |
| rollout/                |               |
|    ep_len_mean          | 1.31          |
|    ep_rew_mean          | -0.0523       |
|    success_rate         | 0.95          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 170           |
|    time_elapsed         | 12767         |
|    total_timesteps      | 10200         |
| train/                  |               |
|    approx_kl            | 0.00021642844 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.868        |
|    explained_variance   | 0.128         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0555        |
|    n_updates            | 1690          |
|    policy_gradient_loss | -0.00225      |
|    value_loss           | 0.13          |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7387          |
|    n_steps              | 10260         |
| rollout/                |               |
|    ep_len_mean          | 1.35          |
|    ep_rew_mean          | -0.0636       |
|    success_rate         | 0.93          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 171           |
|    time_elapsed         | 12845         |
|    total_timesteps      | 10260         |
| train/                  |               |
|    approx_kl            | 0.00025824804 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.835        |
|    explained_variance   | -29.9         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.00384       |
|    n_updates            | 1700          |
|    policy_gradient_loss | -0.00256      |
|    value_loss           | 0.0389        |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 7435         |
|    n_steps              | 10320        |
| rollout/                |              |
|    ep_len_mean          | 1.31         |
|    ep_rew_mean          | -0.0625      |
|    success_rate         | 0.93         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 172          |
|    time_elapsed         | 12918        |
|    total_timesteps      | 10320        |
| train/                  |              |
|    approx_kl            | 4.988114e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.813       |
|    explained_variance   | 0.391        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0604       |
|    n_updates            | 1710         |
|    policy_gradient_loss | -0.000138    |
|    value_loss           | 0.143        |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7479          |
|    n_steps              | 10380         |
| rollout/                |               |
|    ep_len_mean          | 1.34          |
|    ep_rew_mean          | -0.0809       |
|    success_rate         | 0.92          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 173           |
|    time_elapsed         | 13001         |
|    total_timesteps      | 10380         |
| train/                  |               |
|    approx_kl            | 0.00043604375 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.836        |
|    explained_variance   | -0.104        |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0233        |
|    n_updates            | 1720          |
|    policy_gradient_loss | -0.00311      |
|    value_loss           | 0.0636        |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 7523         |
|    n_steps              | 10440        |
| rollout/                |              |
|    ep_len_mean          | 1.34         |
|    ep_rew_mean          | -0.0513      |
|    success_rate         | 0.93         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 174          |
|    time_elapsed         | 13076        |
|    total_timesteps      | 10440        |
| train/                  |              |
|    approx_kl            | 7.573366e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.846       |
|    explained_variance   | 0.226        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0629       |
|    n_updates            | 1730         |
|    policy_gradient_loss | 0.000778     |
|    value_loss           | 0.14         |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 7576         |
|    n_steps              | 10500        |
| rollout/                |              |
|    ep_len_mean          | 1.23         |
|    ep_rew_mean          | -0.0304      |
|    success_rate         | 0.95         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 175          |
|    time_elapsed         | 13156        |
|    total_timesteps      | 10500        |
| train/                  |              |
|    approx_kl            | 7.470747e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.849       |
|    explained_variance   | -22.3        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0126       |
|    n_updates            | 1740         |
|    policy_gradient_loss | -0.000987    |
|    value_loss           | 0.0536       |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7621          |
|    n_steps              | 10560         |
| rollout/                |               |
|    ep_len_mean          | 1.22          |
|    ep_rew_mean          | -0.0495       |
|    success_rate         | 0.94          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 176           |
|    time_elapsed         | 13228         |
|    total_timesteps      | 10560         |
| train/                  |               |
|    approx_kl            | 2.6573738e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.846        |
|    explained_variance   | 0.356         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0302        |
|    n_updates            | 1750          |
|    policy_gradient_loss | -0.000132     |
|    value_loss           | 0.0696        |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 7667         |
|    n_steps              | 10620        |
| rollout/                |              |
|    ep_len_mean          | 1.29         |
|    ep_rew_mean          | -0.0616      |
|    success_rate         | 0.92         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 177          |
|    time_elapsed         | 13310        |
|    total_timesteps      | 10620        |
| train/                  |              |
|    approx_kl            | 6.732245e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.848       |
|    explained_variance   | 0.373        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0266       |
|    n_updates            | 1760         |
|    policy_gradient_loss | -0.000573    |
|    value_loss           | 0.0617       |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 7709        |
|    n_steps              | 10680       |
| rollout/                |             |
|    ep_len_mean          | 1.35        |
|    ep_rew_mean          | -0.0825     |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 178         |
|    time_elapsed         | 13382       |
|    total_timesteps      | 10680       |
| train/                  |             |
|    approx_kl            | 0.000218454 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.851      |
|    explained_variance   | 0.28        |
|    learning_rate        | 0.0001      |
|    loss                 | 0.0419      |
|    n_updates            | 1770        |
|    policy_gradient_loss | -0.00108    |
|    value_loss           | 0.104       |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 7752         |
|    n_steps              | 10740        |
| rollout/                |              |
|    ep_len_mean          | 1.41         |
|    ep_rew_mean          | -0.0843      |
|    success_rate         | 0.9          |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 179          |
|    time_elapsed         | 13464        |
|    total_timesteps      | 10740        |
| train/                  |              |
|    approx_kl            | 0.0001485765 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.839       |
|    explained_variance   | 0.251        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0455       |
|    n_updates            | 1780         |
|    policy_gradient_loss | -0.000839    |
|    value_loss           | 0.105        |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 7795         |
|    n_steps              | 10800        |
| rollout/                |              |
|    ep_len_mean          | 1.42         |
|    ep_rew_mean          | -0.0842      |
|    success_rate         | 0.9          |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 180          |
|    time_elapsed         | 13558        |
|    total_timesteps      | 10800        |
| train/                  |              |
|    approx_kl            | 8.551876e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.854       |
|    explained_variance   | -0.126       |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0524       |
|    n_updates            | 1790         |
|    policy_gradient_loss | 4.45e-05     |
|    value_loss           | 0.117        |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 7836          |
|    n_steps              | 10860         |
| rollout/                |               |
|    ep_len_mean          | 1.45          |
|    ep_rew_mean          | -0.114        |
|    success_rate         | 0.88          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 181           |
|    time_elapsed         | 13638         |
|    total_timesteps      | 10860         |
| train/                  |               |
|    approx_kl            | 0.00056472817 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.829        |
|    explained_variance   | 0.384         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0468        |
|    n_updates            | 1800          |
|    policy_gradient_loss | -0.00333      |
|    value_loss           | 0.119         |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 7888         |
|    n_steps              | 10920        |
| rollout/                |              |
|    ep_len_mean          | 1.3          |
|    ep_rew_mean          | -0.0898      |
|    success_rate         | 0.92         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 182          |
|    time_elapsed         | 13719        |
|    total_timesteps      | 10920        |
| train/                  |              |
|    approx_kl            | 4.103184e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.796       |
|    explained_variance   | 0.133        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0698       |
|    n_updates            | 1810         |
|    policy_gradient_loss | 0.000727     |
|    value_loss           | 0.151        |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 7934        |
|    n_steps              | 10980       |
| rollout/                |             |
|    ep_len_mean          | 1.24        |
|    ep_rew_mean          | -0.06       |
|    success_rate         | 0.95        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 183         |
|    time_elapsed         | 13793       |
|    total_timesteps      | 10980       |
| train/                  |             |
|    approx_kl            | 2.51472e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.804      |
|    explained_variance   | 0.21        |
|    learning_rate        | 0.0001      |
|    loss                 | 0.0456      |
|    n_updates            | 1820        |
|    policy_gradient_loss | -4.56e-05   |
|    value_loss           | 0.107       |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 7978         |
|    n_steps              | 11040        |
| rollout/                |              |
|    ep_len_mean          | 1.28         |
|    ep_rew_mean          | -0.0512      |
|    success_rate         | 0.95         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 184          |
|    time_elapsed         | 13879        |
|    total_timesteps      | 11040        |
| train/                  |              |
|    approx_kl            | 0.0014760226 |
|    clip_fraction        | 0.005        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.789       |
|    explained_variance   | 0.146        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0306       |
|    n_updates            | 1830         |
|    policy_gradient_loss | -0.00466     |
|    value_loss           | 0.089        |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 8021         |
|    n_steps              | 11100        |
| rollout/                |              |
|    ep_len_mean          | 1.44         |
|    ep_rew_mean          | -0.105       |
|    success_rate         | 0.9          |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 185          |
|    time_elapsed         | 13958        |
|    total_timesteps      | 11100        |
| train/                  |              |
|    approx_kl            | 0.0008348197 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.733       |
|    explained_variance   | 0.241        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0286       |
|    n_updates            | 1840         |
|    policy_gradient_loss | -0.00253     |
|    value_loss           | 0.0755       |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 8068          |
|    n_steps              | 11160         |
| rollout/                |               |
|    ep_len_mean          | 1.41          |
|    ep_rew_mean          | -0.103        |
|    success_rate         | 0.91          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 186           |
|    time_elapsed         | 14032         |
|    total_timesteps      | 11160         |
| train/                  |               |
|    approx_kl            | 0.00021244487 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.693        |
|    explained_variance   | 0.218         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0611        |
|    n_updates            | 1850          |
|    policy_gradient_loss | -0.00101      |
|    value_loss           | 0.157         |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 8118         |
|    n_steps              | 11220        |
| rollout/                |              |
|    ep_len_mean          | 1.23         |
|    ep_rew_mean          | -0.0397      |
|    success_rate         | 0.96         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 187          |
|    time_elapsed         | 14111        |
|    total_timesteps      | 11220        |
| train/                  |              |
|    approx_kl            | 1.980563e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.684       |
|    explained_variance   | 0.472        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0368       |
|    n_updates            | 1860         |
|    policy_gradient_loss | -0.000228    |
|    value_loss           | 0.0931       |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 8160         |
|    n_steps              | 11280        |
| rollout/                |              |
|    ep_len_mean          | 1.37         |
|    ep_rew_mean          | -0.0523      |
|    success_rate         | 0.93         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 188          |
|    time_elapsed         | 14194        |
|    total_timesteps      | 11280        |
| train/                  |              |
|    approx_kl            | 6.225705e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.696       |
|    explained_variance   | -0.238       |
|    learning_rate        | 0.0001       |
|    loss                 | 0.029        |
|    n_updates            | 1870         |
|    policy_gradient_loss | -0.000325    |
|    value_loss           | 0.0692       |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 8199          |
|    n_steps              | 11340         |
| rollout/                |               |
|    ep_len_mean          | 1.41          |
|    ep_rew_mean          | -0.0787       |
|    success_rate         | 0.92          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 189           |
|    time_elapsed         | 14268         |
|    total_timesteps      | 11340         |
| train/                  |               |
|    approx_kl            | 6.5163775e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.704        |
|    explained_variance   | 0.133         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0184        |
|    n_updates            | 1880          |
|    policy_gradient_loss | -0.00128      |
|    value_loss           | 0.0486        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 8249          |
|    n_steps              | 11400         |
| rollout/                |               |
|    ep_len_mean          | 1.37          |
|    ep_rew_mean          | -0.0677       |
|    success_rate         | 0.93          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 190           |
|    time_elapsed         | 14348         |
|    total_timesteps      | 11400         |
| train/                  |               |
|    approx_kl            | 0.00019750297 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.694        |
|    explained_variance   | 0.265         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0588        |
|    n_updates            | 1890          |
|    policy_gradient_loss | -0.00123      |
|    value_loss           | 0.154         |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 0            |
|    current_idx          | 8291         |
|    n_steps              | 11460        |
| rollout/                |              |
|    ep_len_mean          | 1.31         |
|    ep_rew_mean          | -0.0748      |
|    success_rate         | 0.93         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 191          |
|    time_elapsed         | 14425        |
|    total_timesteps      | 11460        |
| train/                  |              |
|    approx_kl            | 0.0002126654 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.669       |
|    explained_variance   | 0.598        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0163       |
|    n_updates            | 1900         |
|    policy_gradient_loss | -0.00167     |
|    value_loss           | 0.058        |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 8334          |
|    n_steps              | 11520         |
| rollout/                |               |
|    ep_len_mean          | 1.36          |
|    ep_rew_mean          | -0.0926       |
|    success_rate         | 0.92          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 192           |
|    time_elapsed         | 14503         |
|    total_timesteps      | 11520         |
| train/                  |               |
|    approx_kl            | 0.00020406146 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.644        |
|    explained_variance   | 0.256         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0572        |
|    n_updates            | 1910          |
|    policy_gradient_loss | -0.00224      |
|    value_loss           | 0.133         |
-------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 8379        |
|    n_steps              | 11580       |
| rollout/                |             |
|    ep_len_mean          | 1.35        |
|    ep_rew_mean          | -0.102      |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 193         |
|    time_elapsed         | 14585       |
|    total_timesteps      | 11580       |
| train/                  |             |
|    approx_kl            | 0.006943091 |
|    clip_fraction        | 0.0167      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.635      |
|    explained_variance   | 0.504       |
|    learning_rate        | 0.0001      |
|    loss                 | 0.0267      |
|    n_updates            | 1920        |
|    policy_gradient_loss | -0.00872    |
|    value_loss           | 0.0911      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 8432        |
|    n_steps              | 11640       |
| rollout/                |             |
|    ep_len_mean          | 1.28        |
|    ep_rew_mean          | -0.0816     |
|    success_rate         | 0.93        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 194         |
|    time_elapsed         | 14671       |
|    total_timesteps      | 11640       |
| train/                  |             |
|    approx_kl            | 4.82142e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.599      |
|    explained_variance   | 0.365       |
|    learning_rate        | 0.0001      |
|    loss                 | 0.0487      |
|    n_updates            | 1930        |
|    policy_gradient_loss | 0.000188    |
|    value_loss           | 0.109       |
-----------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 8479          |
|    n_steps              | 11700         |
| rollout/                |               |
|    ep_len_mean          | 1.21          |
|    ep_rew_mean          | -0.0399       |
|    success_rate         | 0.97          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 195           |
|    time_elapsed         | 14750         |
|    total_timesteps      | 11700         |
| train/                  |               |
|    approx_kl            | 0.00031074483 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.615        |
|    explained_variance   | 0.00909       |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0223        |
|    n_updates            | 1940          |
|    policy_gradient_loss | -0.00139      |
|    value_loss           | 0.0592        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 0             |
|    current_idx          | 8524          |
|    n_steps              | 11760         |
| rollout/                |               |
|    ep_len_mean          | 1.28          |
|    ep_rew_mean          | -0.0636       |
|    success_rate         | 0.94          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 196           |
|    time_elapsed         | 14823         |
|    total_timesteps      | 11760         |
| train/                  |               |
|    approx_kl            | 0.00011432071 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.645        |
|    explained_variance   | -0.109        |
